[18:21:31] FileCore: some sussy error
[18:22:58] FileCore: some sussy error
[18:24:23] FileCore: some sussy error
[18:26:19] FileCore: some sussy error
[18:32:53] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:13:42] FileCore: sus
[19:13:42] FileCore: Loaded Game Framework
[19:24:46] FileCore: sus
[19:24:46] FileCore: Loaded Game Framework
[19:47:28] FileCore: sus
[19:47:28] FileCore: Loaded Game Framework
[19:52:41] FileCore: sus
[19:52:41] FileCore: Loaded Game Framework
[19:52:49] FileCore: sus
[19:52:49] FileCore: Loaded Game Framework
[19:52:53] FileCore: sus
[19:52:53] FileCore: Loaded Game Framework
[19:55:11] FileCore: sus
[19:55:58] FileCore: Loaded Game Framework
[20:12:57] FileCore: app
[20:12:57] FileCore: Loaded Game Framework
[20:15:09] FileCore: app
[20:15:09] FileCore: Loaded Game Framework
[20:17:59] FileCore: Started App
[20:17:59] FileCore: Loaded Game Framework
[20:18:46] FileCore: Started App
[20:18:47] FileCore: Loaded Game Framework
[20:18:47] FileCore: Loaded Project
[20:24:12] FileCore: Created Random Class
[20:24:12] FileCore: Started App, random = 0.971042
[23:42:41] FileCore: Rand : 0.263262
[23:42:41] FileCore: Rand : 0.035162
[23:42:41] FileCore: Rand : 0.120184
[23:42:41] FileCore: Rand : 0.956919
[23:42:41] FileCore: Rand : 0.440928
[23:42:41] FileCore: Rand : 0.053912
[23:42:41] FileCore: Rand : 0.676536
[23:42:41] FileCore: Rand : 0.440528
[23:42:41] FileCore: Rand : 0.360565
[23:42:41] FileCore: Rand : 0.772778
[23:42:41] FileCore: Rand : 0.676081
[23:42:41] FileCore: Rand : 0.416293
[23:42:41] FileCore: Rand : 0.768716
[23:42:41] FileCore: Rand : 0.212657
[23:42:41] FileCore: Rand : 0.872096
[23:42:41] FileCore: Rand : 0.004009
[23:42:41] FileCore: Rand : 0.973064
[23:42:41] FileCore: Rand : 0.782734
[23:42:41] FileCore: Rand : 0.080978
[23:42:41] FileCore: Rand : 0.695537
[23:42:41] FileCore: Rand : 0.450476
[23:42:41] FileCore: Rand : 0.311471
[23:42:41] FileCore: Rand : 0.340770
[23:42:41] FileCore: Rand : 0.883982
[23:42:41] FileCore: Rand : 0.314536
[23:42:41] FileCore: Rand : 0.688371
[23:42:41] FileCore: Rand : 0.990316
[23:42:41] FileCore: Rand : 0.281755
[23:42:41] FileCore: Rand : 0.581838
[23:42:41] FileCore: Rand : 0.977355
[23:42:41] FileCore: Rand : 0.938067
[23:42:41] FileCore: Rand : 0.492259
[23:42:41] FileCore: Rand : 0.965069
[23:42:41] FileCore: Rand : 0.060753
[23:42:41] FileCore: Rand : 0.720377
[23:42:41] FileCore: Rand : 0.903132
[23:42:41] FileCore: Rand : 0.235667
[23:42:41] FileCore: Rand : 0.573737
[23:42:41] FileCore: Rand : 0.550381
[23:42:41] FileCore: Rand : 0.115919
[23:42:41] FileCore: Rand : 0.991863
[23:42:41] FileCore: Rand : 0.651427
[23:42:41] FileCore: Rand : 0.171711
[23:42:41] FileCore: Rand : 0.130001
[23:42:41] FileCore: Rand : 0.881303
[23:42:41] FileCore: Rand : 0.923050
[23:42:41] FileCore: Rand : 0.853649
[23:42:41] FileCore: Rand : 0.939129
[23:42:41] FileCore: Rand : 0.865626
[23:42:41] FileCore: Rand : 0.601201
[23:42:41] FileCore: Rand : 0.005015
[23:42:41] FileCore: Rand : 0.277775
[23:42:41] FileCore: Rand : 0.264397
[23:42:41] FileCore: Rand : 0.735597
[23:42:41] FileCore: Rand : 0.237757
[23:42:41] FileCore: Rand : 0.366485
[23:42:41] FileCore: Rand : 0.732174
[23:42:41] FileCore: Rand : 0.379647
[23:42:41] FileCore: Rand : 0.824192
[23:42:41] FileCore: Rand : 0.414312
[23:42:41] FileCore: Rand : 0.833846
[23:42:41] FileCore: Rand : 0.036498
[23:42:41] FileCore: Rand : 0.155902
[23:42:41] FileCore: Rand : 0.073664
[23:42:41] FileCore: Rand : 0.122558
[23:42:41] FileCore: Rand : 0.684500
[23:42:41] FileCore: Rand : 0.057459
[23:42:41] FileCore: Rand : 0.198547
[23:42:41] FileCore: Rand : 0.106281
[23:42:41] FileCore: Rand : 0.173563
[23:42:41] FileCore: Rand : 0.022555
[23:42:41] FileCore: Rand : 0.907088
[23:42:41] FileCore: Rand : 0.968984
[23:42:41] FileCore: Rand : 0.480024
[23:42:41] FileCore: Rand : 0.595759
[23:42:41] FileCore: Rand : 0.315241
[23:42:41] FileCore: Rand : 0.664366
[23:42:41] FileCore: Rand : 0.327435
[23:42:41] FileCore: Rand : 0.607544
[23:42:41] FileCore: Rand : 0.800106
[23:42:41] FileCore: Rand : 0.027259
[23:42:41] FileCore: Rand : 0.727900
[23:42:41] FileCore: Rand : 0.219691
[23:42:41] FileCore: Rand : 0.864884
[23:42:41] FileCore: Rand : 0.462701
[23:42:41] FileCore: Rand : 0.122293
[23:42:41] FileCore: Rand : 0.798838
[23:42:41] FileCore: Rand : 0.628924
[23:42:41] FileCore: Rand : 0.973725
[23:42:41] FileCore: Rand : 0.924357
[23:42:41] FileCore: Rand : 0.981219
[23:42:41] FileCore: Rand : 0.313336
[23:42:41] FileCore: Rand : 0.395794
[23:42:41] FileCore: Rand : 0.230293
[23:42:41] FileCore: Rand : 0.398923
[23:42:41] FileCore: Rand : 0.854312
[23:42:41] FileCore: Rand : 0.163647
[23:42:41] FileCore: Rand : 0.113742
[23:42:41] FileCore: Rand : 0.805708
[23:42:41] FileCore: Rand : 0.935489
[23:42:41] FileCore: Rand : 0.550494
[23:42:41] FileCore: Rand : 0.706953
[23:42:41] FileCore: Rand : 0.343566
[23:42:41] FileCore: Rand : 0.452391
[23:42:41] FileCore: Rand : 0.542553
[23:42:41] FileCore: Rand : 0.153681
[23:42:41] FileCore: Rand : 0.608013
[23:42:41] FileCore: Rand : 0.843098
[23:42:41] FileCore: Rand : 0.288871
[23:42:41] FileCore: Rand : 0.417355
[23:42:41] FileCore: Rand : 0.835021
[23:42:41] FileCore: Rand : 0.507775
[23:42:41] FileCore: Rand : 0.714041
[23:42:41] FileCore: Rand : 0.909812
[23:42:41] FileCore: Rand : 0.820785
[23:42:41] FileCore: Rand : 0.025537
[23:42:41] FileCore: Rand : 0.829124
[23:42:41] FileCore: Rand : 0.217932
[23:42:41] FileCore: Rand : 0.083187
[23:42:41] FileCore: Rand : 0.299496
[23:42:41] FileCore: Rand : 0.228311
[23:42:41] FileCore: Rand : 0.962477
[23:42:41] FileCore: Rand : 0.354424
[23:42:41] FileCore: Rand : 0.931071
[23:42:41] FileCore: Rand : 0.224996
[23:42:41] FileCore: Rand : 0.418635
[23:42:41] FileCore: Rand : 0.863673
[23:42:41] FileCore: Rand : 0.941630
[23:42:41] FileCore: Rand : 0.902958
[23:42:41] FileCore: Rand : 0.719157
[23:42:41] FileCore: Rand : 0.651486
[23:42:41] FileCore: Rand : 0.303459
[23:42:41] FileCore: Rand : 0.041609
[23:42:41] FileCore: Rand : 0.013960
[23:42:41] FileCore: Rand : 0.497143
[23:42:41] FileCore: Rand : 0.386257
[23:42:41] FileCore: Rand : 0.639201
[23:42:41] FileCore: Rand : 0.757854
[23:42:41] FileCore: Rand : 0.199754
[23:42:41] FileCore: Rand : 0.196465
[23:42:41] FileCore: Rand : 0.412403
[23:42:41] FileCore: Rand : 0.949928
[23:42:41] FileCore: Rand : 0.148745
[23:42:41] FileCore: Rand : 0.629229
[23:42:41] FileCore: Rand : 0.997922
[23:42:41] FileCore: Rand : 0.320785
[23:42:41] FileCore: Rand : 0.057365
[23:42:41] FileCore: Rand : 0.571069
[23:42:41] FileCore: Rand : 0.471015
[23:42:41] FileCore: Rand : 0.680866
[23:42:41] FileCore: Rand : 0.007552
[23:42:41] FileCore: Rand : 0.264713
[23:42:41] FileCore: Rand : 0.417046
[23:42:41] FileCore: Rand : 0.067074
[23:42:41] FileCore: Rand : 0.274013
[23:42:41] FileCore: Rand : 0.091537
[23:42:41] FileCore: Rand : 0.971715
[23:42:41] FileCore: Rand : 0.213677
[23:42:41] FileCore: Rand : 0.992171
[23:42:41] FileCore: Rand : 0.043524
[23:42:41] FileCore: Rand : 0.029571
[23:42:41] FileCore: Rand : 0.888178
[23:42:41] FileCore: Rand : 0.142717
[23:42:41] FileCore: Rand : 0.411027
[23:42:41] FileCore: Rand : 0.555394
[23:42:41] FileCore: Rand : 0.215862
[23:42:41] FileCore: Rand : 0.299311
[23:42:41] FileCore: Rand : 0.150749
[23:42:41] FileCore: Rand : 0.990032
[23:42:41] FileCore: Rand : 0.516810
[23:42:41] FileCore: Rand : 0.619566
[23:42:41] FileCore: Rand : 0.685349
[23:42:41] FileCore: Rand : 0.072794
[23:42:41] FileCore: Rand : 0.369628
[23:42:41] FileCore: Rand : 0.573549
[23:42:41] FileCore: Rand : 0.194050
[23:42:41] FileCore: Rand : 0.032728
[23:42:41] FileCore: Rand : 0.074211
[23:42:41] FileCore: Rand : 0.884499
[23:42:41] FileCore: Rand : 0.832186
[23:42:41] FileCore: Rand : 0.399475
[23:42:41] FileCore: Rand : 0.533495
[23:42:41] FileCore: Rand : 0.957607
[23:42:41] FileCore: Rand : 0.033352
[23:42:41] FileCore: Rand : 0.284117
[23:42:41] FileCore: Rand : 0.816513
[23:42:41] FileCore: Rand : 0.695016
[23:42:41] FileCore: Rand : 0.115107
[23:42:41] FileCore: Rand : 0.315159
[23:42:41] FileCore: Time 1 : 0.207433
[23:42:41] FileCore: Created Random Class
[23:42:41] FileCore: Rand : 0.646640
[23:42:41] FileCore: Rand : 0.465288
[23:42:41] FileCore: Rand : 0.342436
[23:42:41] FileCore: Rand : 0.147396
[23:42:41] FileCore: Rand : 0.221726
[23:42:41] FileCore: Rand : 0.267373
[23:42:41] FileCore: Rand : 0.774608
[23:42:41] FileCore: Rand : 0.771454
[23:42:41] FileCore: Rand : 0.133903
[23:42:41] FileCore: Rand : 0.008877
[23:42:41] FileCore: Rand : 0.665183
[23:42:41] FileCore: Rand : 0.443525
[23:42:41] FileCore: Rand : 0.772016
[23:42:41] FileCore: Rand : 0.269640
[23:42:41] FileCore: Rand : 0.028061
[23:42:41] FileCore: Rand : 0.813696
[23:42:41] FileCore: Rand : 0.205696
[23:42:41] FileCore: Rand : 0.139684
[23:42:41] FileCore: Rand : 0.684958
[23:42:41] FileCore: Rand : 0.454939
[23:42:41] FileCore: Rand : 0.418102
[23:42:41] FileCore: Rand : 0.643811
[23:42:41] FileCore: Rand : 0.910283
[23:42:41] FileCore: Rand : 0.654821
[23:42:41] FileCore: Rand : 0.998173
[23:42:41] FileCore: Rand : 0.409400
[23:42:41] FileCore: Rand : 0.002602
[23:42:41] FileCore: Rand : 0.473337
[23:42:41] FileCore: Rand : 0.335905
[23:42:41] FileCore: Rand : 0.019461
[23:42:41] FileCore: Rand : 0.475392
[23:42:41] FileCore: Rand : 0.757484
[23:42:41] FileCore: Rand : 0.417663
[23:42:41] FileCore: Rand : 0.863746
[23:42:41] FileCore: Rand : 0.631745
[23:42:41] FileCore: Rand : 0.238248
[23:42:41] FileCore: Rand : 0.181393
[23:42:41] FileCore: Rand : 0.320485
[23:42:41] FileCore: Rand : 0.313311
[23:42:41] FileCore: Rand : 0.291496
[23:42:41] FileCore: Rand : 0.462009
[23:42:41] FileCore: Rand : 0.370956
[23:42:41] FileCore: Rand : 0.884730
[23:42:41] FileCore: Rand : 0.297971
[23:42:41] FileCore: Rand : 0.735466
[23:42:41] FileCore: Rand : 0.188388
[23:42:41] FileCore: Rand : 0.686873
[23:42:41] FileCore: Rand : 0.047075
[23:42:41] FileCore: Rand : 0.235922
[23:42:41] FileCore: Rand : 0.751979
[23:42:41] FileCore: Rand : 0.934451
[23:42:41] FileCore: Rand : 0.389148
[23:42:41] FileCore: Rand : 0.462585
[23:42:41] FileCore: Rand : 0.721429
[23:42:41] FileCore: Rand : 0.010243
[23:42:41] FileCore: Rand : 0.021523
[23:42:41] FileCore: Rand : 0.245861
[23:42:41] FileCore: Rand : 0.404296
[23:42:41] FileCore: Rand : 0.998597
[23:42:41] FileCore: Rand : 0.268721
[23:42:41] FileCore: Rand : 0.441279
[23:42:41] FileCore: Rand : 0.473984
[23:42:41] FileCore: Rand : 0.680553
[23:42:41] FileCore: Rand : 0.585365
[23:42:41] FileCore: Rand : 0.608588
[23:42:41] FileCore: Rand : 0.776999
[23:42:41] FileCore: Rand : 0.903089
[23:42:41] FileCore: Rand : 0.219710
[23:42:41] FileCore: Rand : 0.298578
[23:42:41] FileCore: Rand : 0.291425
[23:42:41] FileCore: Rand : 0.274383
[23:42:41] FileCore: Rand : 0.904567
[23:42:41] FileCore: Rand : 0.956233
[23:42:41] FileCore: Rand : 0.780302
[23:42:41] FileCore: Rand : 0.346118
[23:42:41] FileCore: Rand : 0.932062
[23:42:41] FileCore: Rand : 0.305599
[23:42:41] FileCore: Rand : 0.285608
[23:42:41] FileCore: Rand : 0.521877
[23:42:41] FileCore: Rand : 0.843125
[23:42:41] FileCore: Rand : 0.602752
[23:42:41] FileCore: Rand : 0.954387
[23:42:41] FileCore: Rand : 0.951012
[23:42:41] FileCore: Rand : 0.193181
[23:42:41] FileCore: Rand : 0.208407
[23:42:41] FileCore: Rand : 0.480338
[23:42:41] FileCore: Rand : 0.271450
[23:42:41] FileCore: Rand : 0.241158
[23:42:41] FileCore: Rand : 0.494112
[23:42:41] FileCore: Rand : 0.504968
[23:42:41] FileCore: Rand : 0.599272
[23:42:41] FileCore: Rand : 0.679191
[23:42:41] FileCore: Rand : 0.882967
[23:42:41] FileCore: Rand : 0.867815
[23:42:41] FileCore: Rand : 0.321935
[23:42:41] FileCore: Rand : 0.172207
[23:42:41] FileCore: Rand : 0.701346
[23:42:41] FileCore: Rand : 0.421416
[23:42:41] FileCore: Rand : 0.334383
[23:42:41] FileCore: Rand : 0.716965
[23:42:41] FileCore: Rand : 0.918799
[23:42:41] FileCore: Rand : 0.242021
[23:42:41] FileCore: Rand : 0.612775
[23:42:41] FileCore: Rand : 0.256228
[23:42:41] FileCore: Rand : 0.871898
[23:42:41] FileCore: Rand : 0.762780
[23:42:41] FileCore: Rand : 0.038742
[23:42:41] FileCore: Rand : 0.467632
[23:42:41] FileCore: Rand : 0.326758
[23:42:41] FileCore: Rand : 0.137211
[23:42:41] FileCore: Rand : 0.227951
[23:42:41] FileCore: Rand : 0.865672
[23:42:41] FileCore: Rand : 0.480537
[23:42:41] FileCore: Rand : 0.345898
[23:42:41] FileCore: Rand : 0.037996
[23:42:41] FileCore: Rand : 0.631781
[23:42:41] FileCore: Rand : 0.757223
[23:42:41] FileCore: Rand : 0.784145
[23:42:41] FileCore: Rand : 0.216514
[23:42:41] FileCore: Rand : 0.223591
[23:42:41] FileCore: Rand : 0.252560
[23:42:41] FileCore: Rand : 0.825135
[23:42:41] FileCore: Rand : 0.763832
[23:42:41] FileCore: Rand : 0.780921
[23:42:41] FileCore: Rand : 0.703542
[23:42:41] FileCore: Rand : 0.355779
[23:42:41] FileCore: Rand : 0.392756
[23:42:41] FileCore: Rand : 0.277184
[23:42:41] FileCore: Rand : 0.048097
[23:42:41] FileCore: Rand : 0.845962
[23:42:41] FileCore: Rand : 0.596132
[23:42:41] FileCore: Rand : 0.145050
[23:42:41] FileCore: Rand : 0.904132
[23:42:41] FileCore: Rand : 0.376011
[23:42:41] FileCore: Rand : 0.466504
[23:42:41] FileCore: Rand : 0.728596
[23:42:41] FileCore: Rand : 0.950227
[23:42:41] FileCore: Rand : 0.709958
[23:42:41] FileCore: Rand : 0.588336
[23:42:41] FileCore: Rand : 0.792069
[23:42:41] FileCore: Rand : 0.960264
[23:42:41] FileCore: Rand : 0.545926
[23:42:41] FileCore: Rand : 0.379506
[23:42:41] FileCore: Rand : 0.640051
[23:42:41] FileCore: Rand : 0.426811
[23:42:41] FileCore: Rand : 0.020234
[23:42:41] FileCore: Rand : 0.380320
[23:42:41] FileCore: Rand : 0.950863
[23:42:41] FileCore: Rand : 0.972949
[23:42:41] FileCore: Rand : 0.423705
[23:42:41] FileCore: Rand : 0.087694
[23:42:41] FileCore: Rand : 0.929209
[23:42:41] FileCore: Rand : 0.364739
[23:42:41] FileCore: Rand : 0.025238
[23:42:41] FileCore: Rand : 0.418243
[23:42:41] FileCore: Rand : 0.253089
[23:42:41] FileCore: Rand : 0.515757
[23:42:41] FileCore: Rand : 0.167838
[23:42:41] FileCore: Rand : 0.773158
[23:42:41] FileCore: Rand : 0.813835
[23:42:41] FileCore: Rand : 0.593221
[23:42:41] FileCore: Rand : 0.461448
[23:42:41] FileCore: Rand : 0.784286
[23:42:41] FileCore: Rand : 0.971798
[23:42:41] FileCore: Rand : 0.631485
[23:42:41] FileCore: Rand : 0.218632
[23:42:41] FileCore: Rand : 0.688741
[23:42:41] FileCore: Rand : 0.363632
[23:42:41] FileCore: Rand : 0.000895
[23:42:41] FileCore: Rand : 0.685538
[23:42:41] FileCore: Rand : 0.303822
[23:42:41] FileCore: Rand : 0.115464
[23:42:41] FileCore: Rand : 0.011351
[23:42:41] FileCore: Rand : 0.359738
[23:42:41] FileCore: Rand : 0.108962
[23:42:41] FileCore: Rand : 0.588539
[23:42:41] FileCore: Rand : 0.271696
[23:42:41] FileCore: Rand : 0.429058
[23:42:41] FileCore: Rand : 0.103916
[23:42:41] FileCore: Rand : 0.686369
[23:42:41] FileCore: Rand : 0.697169
[23:42:41] FileCore: Rand : 0.419469
[23:42:41] FileCore: Rand : 0.833291
[23:42:41] FileCore: Rand : 0.017361
[23:42:41] FileCore: Rand : 0.892967
[23:42:41] FileCore: Rand : 0.293562
[23:42:41] FileCore: Rand : 0.405158
[23:42:41] FileCore: Rand : 0.167369
[23:42:41] FileCore: Rand : 0.156441
[23:42:41] FileCore: Rand : 0.243975
[23:42:41] FileCore: Rand : 0.574464
[23:42:41] FileCore: Rand : 0.397681
[23:42:41] FileCore: Rand : 0.371018
[23:42:41] FileCore: Rand : 0.458123
[23:42:41] FileCore: Rand : 0.971542
[23:42:41] FileCore: Rand : 0.562696
[23:42:41] FileCore: Rand : 0.052152
[23:42:41] FileCore: Rand : 0.816624
[23:42:41] FileCore: Rand : 0.407811
[23:42:41] FileCore: Rand : 0.302792
[23:42:41] FileCore: Rand : 0.636526
[23:42:41] FileCore: Rand : 0.704741
[23:42:41] FileCore: Rand : 0.351510
[23:42:41] FileCore: Rand : 0.178947
[23:42:41] FileCore: Rand : 0.482748
[23:42:41] FileCore: Rand : 0.579373
[23:42:41] FileCore: Rand : 0.914204
[23:42:41] FileCore: Rand : 0.472048
[23:42:41] FileCore: Rand : 0.948050
[23:42:41] FileCore: Rand : 0.071138
[23:42:41] FileCore: Rand : 0.721223
[23:42:41] FileCore: Rand : 0.949127
[23:42:41] FileCore: Rand : 0.036122
[23:42:41] FileCore: Rand : 0.748440
[23:42:41] FileCore: Rand : 0.742811
[23:42:41] FileCore: Rand : 0.895062
[23:42:41] FileCore: Rand : 0.019323
[23:42:41] FileCore: Rand : 0.565794
[23:42:41] FileCore: Rand : 0.546811
[23:42:41] FileCore: Rand : 0.771181
[23:42:41] FileCore: Rand : 0.979617
[23:42:41] FileCore: Rand : 0.641237
[23:42:41] FileCore: Rand : 0.673552
[23:42:41] FileCore: Rand : 0.450044
[23:42:41] FileCore: Rand : 0.086337
[23:42:41] FileCore: Rand : 0.796760
[23:42:41] FileCore: Rand : 0.250913
[23:42:41] FileCore: Rand : 0.139452
[23:42:41] FileCore: Rand : 0.110953
[23:42:41] FileCore: Rand : 0.712261
[23:42:41] FileCore: Rand : 0.068219
[23:42:41] FileCore: Rand : 0.046000
[23:42:41] FileCore: Rand : 0.309642
[23:42:41] FileCore: Rand : 0.942592
[23:42:41] FileCore: Rand : 0.176510
[23:42:41] FileCore: Rand : 0.118935
[23:42:41] FileCore: Rand : 0.482164
[23:42:41] FileCore: Rand : 0.968688
[23:42:41] FileCore: Rand : 0.852147
[23:42:41] FileCore: Rand : 0.980785
[23:42:41] FileCore: Rand : 0.881911
[23:42:41] FileCore: Rand : 0.805001
[23:42:41] FileCore: Rand : 0.385529
[23:42:41] FileCore: Rand : 0.178718
[23:42:41] FileCore: Rand : 0.013965
[23:42:41] FileCore: Rand : 0.870884
[23:42:41] FileCore: Rand : 0.371620
[23:42:41] FileCore: Rand : 0.761310
[23:42:41] FileCore: Rand : 0.922623
[23:42:41] FileCore: Rand : 0.865225
[23:42:41] FileCore: Rand : 0.792940
[23:42:41] FileCore: Rand : 0.893721
[23:42:41] FileCore: Rand : 0.213448
[23:42:41] FileCore: Rand : 0.699317
[23:42:41] FileCore: Rand : 0.471991
[23:42:41] FileCore: Rand : 0.759365
[23:42:41] FileCore: Rand : 0.368341
[23:42:41] FileCore: Rand : 0.326796
[23:42:41] FileCore: Rand : 0.423015
[23:42:41] FileCore: Rand : 0.047665
[23:42:41] FileCore: Rand : 0.997939
[23:42:41] FileCore: Rand : 0.237420
[23:42:41] FileCore: Rand : 0.615281
[23:42:41] FileCore: Rand : 0.253947
[23:42:41] FileCore: Rand : 0.183642
[23:42:41] FileCore: Rand : 0.896714
[23:42:41] FileCore: Rand : 0.351551
[23:42:41] FileCore: Rand : 0.510993
[23:42:41] FileCore: Rand : 0.095743
[23:42:41] FileCore: Rand : 0.418752
[23:42:41] FileCore: Rand : 0.420114
[23:42:41] FileCore: Rand : 0.270015
[23:42:41] FileCore: Rand : 0.896510
[23:42:41] FileCore: Rand : 0.225185
[23:42:41] FileCore: Rand : 0.347057
[23:42:41] FileCore: Rand : 0.843511
[23:42:41] FileCore: Rand : 0.273771
[23:42:41] FileCore: Rand : 0.118721
[23:42:41] FileCore: Rand : 0.440756
[23:42:41] FileCore: Rand : 0.363762
[23:42:41] FileCore: Rand : 0.032823
[23:42:41] FileCore: Rand : 0.863143
[23:42:41] FileCore: Rand : 0.257143
[23:42:41] FileCore: Rand : 0.855844
[23:42:41] FileCore: Rand : 0.683550
[23:42:41] FileCore: Rand : 0.340984
[23:42:41] FileCore: Rand : 0.187398
[23:42:41] FileCore: Rand : 0.991229
[23:42:41] FileCore: Rand : 0.397953
[23:42:41] FileCore: Rand : 0.945081
[23:42:41] FileCore: Rand : 0.824155
[23:42:41] FileCore: Rand : 0.915227
[23:42:41] FileCore: Rand : 0.226724
[23:42:41] FileCore: Rand : 0.852175
[23:42:41] FileCore: Rand : 0.447870
[23:42:41] FileCore: Rand : 0.270279
[23:42:41] FileCore: Rand : 0.035509
[23:42:41] FileCore: Rand : 0.995324
[23:42:41] FileCore: Rand : 0.672999
[23:42:41] FileCore: Rand : 0.871065
[23:42:41] FileCore: Rand : 0.543066
[23:42:41] FileCore: Rand : 0.975943
[23:42:41] FileCore: Rand : 0.785955
[23:42:41] FileCore: Rand : 0.753964
[23:42:41] FileCore: Rand : 0.786778
[23:42:41] FileCore: Rand : 0.007979
[23:42:41] FileCore: Rand : 0.879218
[23:42:41] FileCore: Rand : 0.961876
[23:42:41] FileCore: Rand : 0.834325
[23:42:41] FileCore: Rand : 0.558324
[23:42:41] FileCore: Rand : 0.290446
[23:42:41] FileCore: Rand : 0.919334
[23:42:41] FileCore: Rand : 0.609524
[23:42:41] FileCore: Rand : 0.965535
[23:42:41] FileCore: Rand : 0.014253
[23:42:41] FileCore: Rand : 0.750455
[23:42:41] FileCore: Rand : 0.319490
[23:42:41] FileCore: Rand : 0.937397
[23:42:41] FileCore: Rand : 0.635216
[23:42:41] FileCore: Rand : 0.879433
[23:42:41] FileCore: Rand : 0.749332
[23:42:41] FileCore: Rand : 0.316450
[23:42:41] FileCore: Rand : 0.714887
[23:42:41] FileCore: Rand : 0.100974
[23:42:41] FileCore: Rand : 0.584500
[23:42:41] FileCore: Rand : 0.138665
[23:42:41] FileCore: Rand : 0.809001
[23:42:41] FileCore: Rand : 0.504431
[23:42:41] FileCore: Rand : 0.383511
[23:42:41] FileCore: Rand : 0.195386
[23:42:41] FileCore: Rand : 0.436353
[23:42:41] FileCore: Rand : 0.172230
[23:42:41] FileCore: Rand : 0.986891
[23:42:41] FileCore: Rand : 0.329367
[23:42:41] FileCore: Rand : 0.101891
[23:42:41] FileCore: Rand : 0.702097
[23:42:41] FileCore: Rand : 0.488991
[23:42:41] FileCore: Rand : 0.084463
[23:42:41] FileCore: Rand : 0.961556
[23:42:41] FileCore: Rand : 0.680741
[23:42:41] FileCore: Rand : 0.641434
[23:42:41] FileCore: Rand : 0.669643
[23:42:41] FileCore: Rand : 0.132252
[23:42:41] FileCore: Rand : 0.896760
[23:42:41] FileCore: Rand : 0.498108
[23:42:41] FileCore: Rand : 0.292460
[23:42:41] FileCore: Rand : 0.347931
[23:42:41] FileCore: Rand : 0.021378
[23:42:41] FileCore: Rand : 0.998217
[23:42:41] FileCore: Rand : 0.248253
[23:42:41] FileCore: Rand : 0.114972
[23:42:41] FileCore: Rand : 0.439925
[23:42:41] FileCore: Rand : 0.808592
[23:42:41] FileCore: Rand : 0.259827
[23:42:41] FileCore: Rand : 0.589283
[23:42:41] FileCore: Rand : 0.722705
[23:42:41] FileCore: Rand : 0.612374
[23:42:41] FileCore: Rand : 0.594465
[23:42:41] FileCore: Rand : 0.154314
[23:42:41] FileCore: Rand : 0.939356
[23:42:41] FileCore: Rand : 0.972156
[23:42:41] FileCore: Rand : 0.522731
[23:42:41] FileCore: Rand : 0.820335
[23:42:41] FileCore: Rand : 0.763806
[23:42:41] FileCore: Rand : 0.422685
[23:42:41] FileCore: Rand : 0.692764
[23:42:41] FileCore: Rand : 0.374206
[23:42:41] FileCore: Rand : 0.223642
[23:42:41] FileCore: Rand : 0.906542
[23:42:41] FileCore: Rand : 0.226299
[23:42:41] FileCore: Rand : 0.134774
[23:42:41] FileCore: Rand : 0.025183
[23:42:41] FileCore: Rand : 0.591360
[23:42:41] FileCore: Rand : 0.000952
[23:42:41] FileCore: Rand : 0.864865
[23:42:41] FileCore: Rand : 0.001762
[23:42:41] FileCore: Rand : 0.629384
[23:42:41] FileCore: Rand : 0.396375
[23:42:41] FileCore: Rand : 0.748847
[23:42:41] FileCore: Rand : 0.243061
[23:42:41] FileCore: Rand : 0.998716
[23:42:41] FileCore: Rand : 0.763234
[23:42:41] FileCore: Rand : 0.830825
[23:42:41] FileCore: Rand : 0.330675
[23:42:41] FileCore: Rand : 0.438708
[23:42:41] FileCore: Rand : 0.541838
[23:42:41] FileCore: Rand : 0.491147
[23:42:41] FileCore: Rand : 0.862616
[23:42:41] FileCore: Rand : 0.228640
[23:42:41] FileCore: Rand : 0.850038
[23:42:41] FileCore: Rand : 0.144443
[23:42:41] FileCore: Rand : 0.704201
[23:42:41] FileCore: Rand : 0.632135
[23:42:41] FileCore: Rand : 0.944851
[23:42:41] FileCore: Rand : 0.984914
[23:42:41] FileCore: Rand : 0.484507
[23:42:41] FileCore: Rand : 0.508704
[23:42:41] FileCore: Rand : 0.088988
[23:42:41] FileCore: Rand : 0.279194
[23:42:41] FileCore: Rand : 0.079459
[23:42:41] FileCore: Rand : 0.239558
[23:42:41] FileCore: Rand : 0.154115
[23:42:41] FileCore: Rand : 0.857990
[23:42:41] FileCore: Rand : 0.500830
[23:42:41] FileCore: Rand : 0.701447
[23:42:41] FileCore: Rand : 0.393164
[23:42:41] FileCore: Rand : 0.666836
[23:42:41] FileCore: Rand : 0.707653
[23:42:41] FileCore: Rand : 0.060492
